Hour,20Q,40Q,50Q,159Q,325Q,1L,2L,3L,RiverH,LakeH,10F,335F,10B,61B,10C,335C
275,-1195.83654287181,-466.448332606308,-303.041259109574,-20.7766965041944,36.62367483372,165.199356079102,148.160369873047,168.104522705078,220,167,3179.14220924897,7261.33738952536,35.9348649019995,94.1026241014357,1,0
276,-1268.87789189641,-459.36723560809,-191.292792720657,-17.5459699486669,26.7522107334797,165.825103759766,149.238494873047,168.541488647461,220,167,3435.21895724744,6782.77827221789,41.0680111705339,92.2774241490943,1,0
277,-1839.52534302273,-660.234212291604,-340.172337867653,-29.873317077063,39.6803264292065,166.439437866211,150.099716186523,169.041900634766,220,167,3526.97762838491,6411.74283307787,41.1017326479623,90.4953917057737,1,0
278,-1819.75015173378,-726.960335396381,-340.432591812472,-41.6931611490812,30.4367378832635,167.38346862793,151.362289428711,169.709609985352,220,167,3222.11272383648,7420.54932424863,40.9320916173075,90.3246463343345,1,0
279,867.805013602606,973.600018893858,-42.2443188397212,10.0436251183748,-139.118978430463,168.310836791992,152.780792236328,170.393127441406,220,167,0,7756.71717476407,-1.98434369320045,95.0497546736484,0,0
280,1811.98834904456,1062.74619273393,296.22482170349,24.651190385767,-169.58872986248,166.934173583984,152.836898803711,170.028472900391,220,167,0,7165.32234672714,-7.14473113562771,86.7937855554215,0,0
281,2593.63505158864,1349.73156579993,662.582049730937,39.5665667418604,-188.991954465468,165.397766113281,151.556854248047,169.39794921875,220,167,0,8100.05119524572,-8.6592811850218,91.3981195534342,0,0
282,4080.19086107574,1830.16834950611,1037.48056414796,43.2410870487685,-227.69337558353,163.436309814453,148.892807006836,168.375900268555,220,167,0,7925.93148184746,-17.0346885213935,93.8375895662817,0,0
283,4523.91044995912,1891.77494282272,1069.32520258903,58.7786462422537,-242.540925057742,160.830108642578,144.861663818359,166.834091186523,220,167,0,8044.85205373351,-20.7906685484259,94.3985576817692,0,0
284,4114.63467777529,1821.7580441563,839.865263556904,49.4051571505798,-226.269375542738,158.08544921875,140.426742553711,165.117111206055,220,167,0,8188.40689937073,-11.9756340390956,90.7227938615404,0,0
285,3593.03547672211,1360.27262474049,505.46547399607,45.0131033847339,-202.223999714285,155.644226074219,137.000564575195,163.498870849609,220,167,0,7946.92035605257,-11.576461652467,99.1895259091798,0,0
286,2275.12929582071,664.267560022053,162.532865510429,28.6034679797117,-163.159948734217,153.776443481445,134.945007324219,162.186950683594,220,167,0,8147.51774924862,-6.94053112452553,95.4163532203265,0,0
287,1409.98634511161,102.842118804172,-109.023818173542,20.3822930060423,-142.247709691777,152.818939208984,134.365341186523,161.284683227539,220,167,0,8046.08753071676,-7.12662189295847,88.2251977903399,0,0
288,1209.31802401249,-207.723215135936,-138.099950980268,20.1994896173178,-112.432794679785,152.620849609375,134.840835571289,160.675628662109,220,167,0,8124.81084901,-2.46715464992194,89.7995999483109,0,0
289,-690.392789353836,-992.026689975661,-187.014633983775,-6.08611598003996,36.0307542656708,152.855484008789,135.316513061523,160.243408203125,220,167,3519.14255469337,7864.74638463256,33.5976297173725,91.685724679279,1,0
290,-439.689535237135,-711.855165398752,-149.934255195984,-2.96858358773926,33.0757032998463,154.257736206055,136.202346801758,160.58723449707,220,167,3463.20091271971,8351.8645671116,36.1787128042424,95.909263533728,1,0
291,241.031744897861,-194.009461951478,48.4969792358667,2.67996937974695,-42.0029251927657,155.261138916016,136.832153320312,160.816604614258,220,167,3739.44510809875,7902.99116591987,41.6567100125793,93.7584944920611,1,0
292,592.598648134938,364.870727795369,182.993739945864,-9.17943591750217,-84.8239971239738,155.45979309082,136.478622436523,160.728546142578,220,167,3750.92270485429,7963.23230923173,36.97275965565,98.5382249167192,1,0
293,1362.08833642886,731.16515911892,361.064153839114,2.82751852157173,-108.584113391215,154.933486938477,135.797866821289,160.462173461914,220,167,3393.30189240421,8419.90469111198,42.3793906022667,89.6456015616544,1,0
294,1907.07574044541,1043.97841292173,677.944602293456,15.9423664176189,-154.257034849299,153.923431396484,134.212966918945,159.964080810547,220,167,3770.52802054739,7734.03627845419,40.5161931854859,94.0027922389871,1,0
295,1909.89107845126,816.308074644009,577.231954268693,11.7908550838001,-138.584900924267,152.46875,131.357833862305,159.222366333008,220,167,3990.41049470406,8186.97011658606,37.5480195820221,93.449969770138,1,0
296,1260.41469020226,385.122578556144,292.1937894156,3.96838900585536,-102.266981102332,151.293838500977,129.102874755859,158.489700317383,220,167,3814.5008222775,8087.98621044637,40.9180302782012,92.5648050687837,1,0
297,1100.98908484573,145.130861728382,167.710195277541,1.76602088234677,-85.5139567844108,150.699691772461,127.87028503418,157.931716918945,220,167,3471.93883226178,7606.03303728015,29.7392150374699,95.4086391387605,1,0
298,452.000259258503,-413.608313357008,-70.7143740222384,-1.70183977099134,-26.0948855919876,150.474731445312,127.263450622559,157.474975585938,220,167,3565.71044830276,7299.60420217214,38.8192904434852,93.8310147382995,1,0
299,-439.141827567882,-685.183668432048,-332.464814059558,-3.66952746368424,29.1990244317987,151.090972900391,127.541259765625,157.313232421875,220,167,3737.10055930037,8001.54006970964,36.5049599874871,94.936204281286,1,0
300,-1506.8937455331,-978.992742356087,-487.845678516996,-22.3095635742236,48.8275118402728,152.01611328125,128.774078369141,157.495407104492,220,167,3778.696866465,7414.53151837712,42.643894655883,99.0294865506248,1,0
301,-2120.54192459804,-1035.79199143117,-544.72724217095,-39.4151036384606,57.1071531311255,153.388931274414,130.848693847656,158.110580444336,220,167,3035.92514854732,7361.89878810324,37.4754060656049,97.9235095684033,1,0
302,-1743.56079381028,-833.027607627593,-419.423673799334,-28.6915634891741,41.0619760311499,154.825134277344,132.986587524414,158.877288818359,220,167,3611.399341043,7885.5911452866,35.9995048977557,89.4434773412512,1,0
303,1417.70689031416,1003.21752456349,-83.8920632044383,16.7375183581472,-169.169928292484,155.941757202148,134.814025878906,159.526641845703,220,167,0,8413.17504765896,-14.1263545747734,93.1109849130021,0,0
304,2053.90541219377,1283.98646599375,259.170577718963,18.7976829572399,-192.519158773037,154.460159301758,135.07194519043,159.00146484375,220,167,0,8316.12342345452,-11.3884753764994,94.7163099503262,0,0
305,2712.21441171207,1364.5794936672,521.298656675619,41.6292597877822,-204.828723608499,152.75944519043,133.945053100586,158.214950561523,220,167,0,9089.62194104554,-18.5681588496027,93.0419372022846,0,0
306,3669.72288936577,1681.92134296862,809.287292008941,47.0300562039009,-232.003673705154,150.881454467773,131.734420776367,157.237228393555,220,167,0,9653.07903028586,-20.2636585521776,93.8276480001035,0,0
307,-396.786763676297,1113.42369054151,699.12429389183,10.7229308739259,-222.311219403876,148.665435791016,128.562271118164,156.164352416992,220,167,0,13638.2767908909,-20.6008364345073,128.101599869421,0,1
308,27.138526999248,945.884211176312,596.554660843171,-0.214977785404634,-215.411229716013,147.030868530273,125.609283447266,156.264221191406,220,167,0,12659.2502358324,-17.0464926766247,130.899013089373,0,1
309,-1114.46036847053,182.284230485557,127.315710385421,2.24091481445215,-164.33464742433,145.661483764648,123.320724487305,156.277465820312,220,167,0,13153.9252221262,-12.8352341892211,132.555718144134,0,1
310,-1812.19891413661,-939.280829260096,-227.267615457096,-2.44977084903893,-109.405888339895,145.422607421875,122.823539733887,156.708435058594,220,167,0,12915.4816798254,-7.16442816089644,131.063653402454,0,1
311,-3371.97118389837,-1392.37143740057,-631.268612582131,-54.4036178772626,-61.3399060503664,146.590972900391,123.778289794922,157.480651855469,220,167,0,13256.0393605137,-5.99597370248944,124.128656378572,0,1
312,-4535.07421471535,-1849.10289218332,-799.160555894974,-168.753947951023,-25.9626878034123,148.625778198242,126.241188049316,158.758407592773,220,167,0,13054.2092116018,-0.70189554694188,133.856982585348,0,1
313,-2674.87041055156,-1654.23766776896,-800.623831046402,-62.3701434929743,73.9986709341869,151.136581420898,129.396728515625,160.311325073242,220,167,3525.22316872452,7926.10251026415,37.9192887933848,86.0489172755016,1,0
314,-1335.79738948152,-1217.01053669335,-513.016205052085,-10.3590579332443,52.5845184434766,153.537841796875,132.495025634766,161.275512695312,220,167,3380.08803516114,8001.91560534186,35.0245370197177,93.413926027973,1,0
315,-296.001204488392,-670.545595290595,-192.062445538694,-8.57607435059433,28.2409203014696,155.190933227539,134.469528198242,161.770294189453,220,167,4033.91194084309,7088.72311975911,40.2963446345028,95.7719295932778,1,0
316,448.048222134493,-112.811274585631,-65.4721952242241,-5.86401907798537,-55.2667958704065,156.105514526367,135.220932006836,161.848510742188,220,167,3368.63541828722,8148.60015726706,39.5511299913563,89.6622659664374,1,0
317,176.681706344185,322.954691064469,80.774412173976,0.355295210025606,-70.6915214542979,156.286239624023,135.462463378906,161.70849609375,220,167,3693.58913181367,7370.99067913123,40.8353449500954,88.1531180944741,1,0
318,344.961568393865,399.058189459269,225.083041192584,5.6245024930301,-101.165842721176,155.955093383789,135.140686035156,161.627014160156,220,167,3722.6656946922,7935.27157649033,35.9372395678848,89.7427599721897,1,0
319,-92.6482661205695,-390.886340455996,7.10518461819869,-3.7806401328813,-42.2691468349094,155.351913452148,134.175811767578,161.502197265625,220,167,3764.56344830531,8228.32835674927,41.4574135855297,92.1505912754231,1,0
320,-1061.79023627668,-690.948515381,-267.721266794413,-5.5592907688822,40.4626076586007,155.790481567383,134.190979003906,161.567001342773,220,167,3956.46087725335,7922.86109093271,37.1133364054529,94.3914379906789,1,0
321,-1147.1150409464,-776.721402006175,-345.553953247428,-16.0132282823045,38.4300223576638,156.816207885742,135.259323120117,161.935745239258,220,167,3561.17616774118,7472.48346397202,39.5303269575967,98.7759124087905,1,0
322,-1965.59949678183,-1009.07961291222,-523.41752938275,-33.2839422923103,65.5993609832145,157.841491699219,136.659118652344,162.360214233398,220,167,3442.31346521034,7370.38886163947,36.8473235956293,87.4791423808895,1,0
323,-2447.89852391024,-1159.5162250786,-628.032867937423,-51.1017025284052,57.5085050921443,159.27294921875,138.68098449707,163.085998535156,220,167,3398.2749488475,8299.50771980073,36.4747692739263,96.101260836246,1,0
324,-3340.79441826614,-1212.05714513049,-722.296380395701,-106.834085713331,68.5379997082273,160.835647583008,141.202896118164,163.977828979492,220,167,3118.35584272643,7330.29621365753,41.3335222722739,94.5517766576027,1,0
325,-3527.51975055322,-1343.16318017569,-761.163750839665,-153.564899932074,78.0179810173123,162.71061706543,144.191024780273,165.178146362305,220,167,3407.44951065313,7651.55578101811,37.9906346177816,92.5297258316213,1,0
326,-3185.96929285457,-1162.53852302477,-679.154265699031,-112.258480603114,61.0240422983682,164.680953979492,147.316009521484,166.53092956543,220,167,3262.73783783107,7103.26289537472,40.0971449818304,93.0003958688046,1,0
327,-657.888892711027,596.79531102541,-325.486026944552,-4.15215430854084,-103.052859435981,166.333358764648,150.035751342773,167.725326538086,220,167,0,6762.93662188717,3.3071918696068,88.3953936634924,0,0
328,-219.253772032137,666.168758062057,-111.834610034728,6.45139399858191,-125.648462454118,165.404434204102,151.435317993164,168.022567749023,220,167,0,7262.06947432195,-0.303184542765287,94.5856631778714,0,0
329,1083.11328706231,875.715897883827,313.286040118214,23.7532117822777,-157.159526933913,164.42301940918,151.791900634766,168.055892944336,220,167,0,7120.2553969385,-8.67400790882009,95.985862779956,0,0
330,2085.27896287586,1018.56446699261,515.046281142355,28.6364216365528,-170.052671325282,163.251022338867,150.628707885742,167.681854248047,220,167,0,7371.19334541333,-5.8912236810445,94.5336742704515,0,0
331,2309.08132985742,1155.3145004501,578.099378934208,20.6201676019178,-162.424151270632,161.757598876953,148.491714477539,166.92903137207,220,167,0,7743.32139561478,-8.9453351976415,94.1337243229253,0,0
332,2504.80288621816,1083.75333344533,518.56092946567,25.5558536768702,-178.027682754679,160.235885620117,146.085784912109,166.05322265625,220,167,0,7259.01444915204,-3.1030083719621,90.7540236540969,0,0
333,2036.37418119261,779.463475512454,226.609753092206,25.4650342693569,-166.033659578553,158.726013183594,143.968658447266,165.089950561523,220,167,0,7673.26983687465,-6.13903064650851,90.6094632713687,0,0
334,1321.69077669664,368.318679127906,84.142314717956,19.3381917652233,-131.223622716219,157.649398803711,143.061218261719,164.360275268555,220,167,0,7459.58449630355,-2.16287956796359,89.619666651699,0,0
335,280.277085476601,-327.384271400355,-214.591685675754,11.4328394342943,-95.6901223279343,157.105163574219,142.770767211914,163.826843261719,220,167,0,7928.10700751843,-1.25392347899834,87.5155036996225,0,0
336,-719.202950822198,-666.129649862405,-344.800699092258,13.7188782365299,-58.3576551265119,157.606964111328,143.597579956055,163.686096191406,220,167,0,7881.0088028966,2.84032924917733,92.2300643142941,0,0
337,-2865.15722582413,-1397.53700252692,-569.798071415254,-94.4170311881315,79.1212065311234,158.586853027344,145.078262329102,164.015426635742,220,167,3230.5222243355,7754.42630936051,41.3528599239498,89.2583942481822,1,0
338,-2600.34264875286,-1281.8041414811,-460.407838181957,-72.9607956989673,60.994785238844,160.687133789062,147.345077514648,165.139297485352,220,167,3298.84736148178,7173.46723854332,41.2840711116403,94.96120563248,1,0
339,-2190.22466655262,-943.436539442801,-285.365582776565,-43.9028669757092,51.7990021342245,162.517913818359,149.320449829102,166.165298461914,220,167,3399.45293883396,6771.25164045716,35.2281213486071,95.8194330732423,1,0
340,-1565.10179229977,-588.076744523903,-190.115693845202,-24.4547309572153,30.4140913979666,163.928482055664,150.625427246094,166.978164672852,220,167,3372.46630790354,7725.85240283645,45.1188223871995,91.1938805405983,1,0
341,-662.058181942667,382.363365918408,205.842103404678,-7.85274796087839,-72.8498242799628,164.720657348633,151.344390869141,167.518157958984,220,167,3505.32277084322,7455.0345404799,42.8477858712694,93.8366662970808,1,0
342,-220.584522435797,574.330215046423,422.803496245853,5.84346496136726,-88.4070085359427,164.181747436523,150.502136230469,167.769989013672,220,167,3223.02244730813,7610.81476202875,43.0174180480837,94.3538645369152,1,0
343,-396.878302630532,-16.9206012269538,195.493281108465,4.03021272259809,-54.754092326659,163.351089477539,148.676223754883,167.811920166016,220,167,3350.87897799141,7448.20632381385,40.4192356880266,95.7304392209787,1,0
344,-897.630317300483,-494.497681585926,-19.3936014577655,-4.25486466651494,15.3323996092496,163.439895629883,147.855484008789,167.957824707031,220,167,3075.67280664971,7035.46704846956,37.1203353830837,90.866718043303,1,0
345,-813.359965936248,-538.057081432005,-149.707549276202,-10.5120042010953,23.1792957348894,164.155471801758,148.001678466797,168.260299682617,220,167,3204.77820245223,6682.87244935521,32.8491271172879,90.4179742489918,1,0
346,-1316.97036804383,-776.604721862286,-307.370411982721,-22.572608860475,34.2688480475227,164.906631469727,148.728057861328,168.615036010742,220,167,3465.92900618786,6894.52893712381,41.3853170459789,98.1281811870059,1,0
347,-1922.04426321031,-901.96280543761,-472.803092510557,-42.319048541156,56.3784165214598,165.956008911133,149.855606079102,169.151336669922,220,167,3268.12794898311,6792.4548333082,39.8948958623337,96.3103488611394,1,0
348,-2713.65673744877,-1098.42501992811,-533.353455530957,-71.916259453034,58.4824932078873,167.300857543945,151.723419189453,169.924682617188,220,167,3032.13576290236,7093.6764239272,39.2528233537097,93.1540343441985,1,0
349,-3225.59628341257,-1254.90219652055,-647.664762016603,-131.489399122964,71.9617587853152,168.837829589844,153.875503540039,170.917327880859,220,167,3216.61405681453,6270.07816013755,37.6959467782085,92.5718644987272,1,0
350,-2532.95150264396,-891.659533767198,-464.633947447833,-74.7552751049711,46.9297299021532,170.599838256836,156.398071289062,172.131988525391,220,167,3588.14078028024,7030.37393414997,45.0869994168397,96.5841956985374,1,0
351,843.591929018262,1063.99791505696,57.0037342784982,13.4693960916147,-147.571587728213,171.886169433594,158.343536376953,173.100372314453,220,167,0,7036.55235118784,-0.465487462985855,92.0201097004296,0,0
352,1787.86383041785,1302.77606526736,408.247231192491,33.4072640534861,-174.856956098604,170.424179077148,158.097122192383,172.778198242188,220,167,0,6841.43892033649,-2.72264558200747,88.3600670496225,0,0
353,2162.80548822882,1185.21089286089,556.678739478939,27.8555477827649,-188.423000787651,168.733932495117,156.376998901367,172.089157104492,220,167,0,7016.7595104485,-8.62143610690298,90.9541091799233,0,0
354,3134.30438261571,1616.45990229645,814.655482799735,43.1506068670816,-207.686785478322,166.973587036133,154.055572509766,171.24967956543,220,167,0,7757.89950191149,-5.13024463035951,97.0251513248842,0,0
355,3839.17325491328,1651.37163526444,952.360617886887,45.6621595175874,-220.681573332951,164.78401184082,150.702407836914,170.018890380859,220,167,0,8411.44012903432,-11.2610890563829,92.8212526864157,0,0
356,4064.94139703812,1667.53659849965,814.5900310501,32.4116999520062,-219.025269894948,162.423385620117,146.837829589844,168.584930419922,220,167,0,7735.15765588191,-14.2567371928773,93.1373945449599,0,0
357,3309.4835831392,1407.50585299766,534.595113189584,36.8940971974894,-195.989560571155,160.111251831055,143.469619750977,167.081100463867,220,167,0,8201.73921536593,-11.8329181787275,92.9003342414819,0,0
358,3060.05016870691,1056.06961685709,397.189272017026,32.8790686679889,-188.500530270444,158.298904418945,141.277420043945,165.839218139648,220,167,0,7310.73603535978,-9.36417367141438,93.9772883244405,0,0
359,2974.01666129473,995.306813984882,367.989694701323,35.804314709002,-182.001084804535,156.769088745117,139.57112121582,164.703628540039,220,167,0,7586.55461027185,-5.69114232697763,94.0095197014985,0,0
360,2792.90285835775,959.488395274626,360.119255471253,32.5157875157954,-184.378739037327,155.339416503906,138.039855957031,163.59684753418,220,167,0,7834.28984626251,-7.48185020085952,83.0340374286536,0,0
361,1242.13404299339,-641.926762792495,142.927905694836,1.41149467711563,-38.5785529402825,154.026077270508,136.444458007812,162.541732788086,220,167,3825.6831245273,8196.08633053543,38.0644406838699,93.3309684232827,1,0
362,331.346639923448,-641.013229377372,-9.12738938482765,1.17072896948929,-9.07692455752602,154.854064941406,135.798248291016,162.127548217773,220,167,3655.44479255024,7394.11398297784,39.8388664299484,92.8552079925694,1,0
363,26.220152123917,-466.191813212731,-86.059286700966,0.249864911278837,-0.662021113504869,155.691879272461,136.010162353516,162.013626098633,220,167,3647.65183644668,7303.70798487022,32.6233028711495,88.633392478048,1,0
364,453.696127337656,-165.944787033482,-50.1127917736742,-8.34864703714009,-42.6582034355651,156.402557373047,136.32048034668,162.004699707031,220,167,3474.0126481754,7690.98403318427,36.1209360736153,95.7411555555244,1,0
365,1084.11316486341,742.691807878203,324.461057898618,6.73734811827452,-109.469504805609,156.52116394043,136.380554199219,161.859588623047,220,167,3514.36870857368,8391.66646954108,35.5577002249251,94.2917083484684,1,0
366,1853.02823061763,1006.07118722637,616.654801179684,10.8012013539363,-146.855887518296,155.582641601562,135.075805664062,161.422836303711,220,167,3447.54582145834,7864.2917711744,41.3432630412751,94.759266236551,1,0
367,1548.1278244047,767.083123620872,466.964981954268,13.8157953004257,-111.606385492249,154.182876586914,132.464050292969,160.73161315918,220,167,3810.06504787962,7821.12299792871,37.929142668371,90.6915530330719,1,0
368,817.522756466978,-22.4744039675497,59.0762255009581,4.71009100139778,-61.7076751850495,153.189804077148,130.594314575195,160.122329711914,220,167,3541.07700141316,7915.93966371067,39.6217702801523,94.1299608898833,1,0
369,-133.695324343142,-397.489153996412,-187.569670219138,-5.94083982260689,-24.8234823765037,153.320129394531,130.214141845703,159.817153930664,220,167,3468.73489292146,7911.45127378718,44.2862640069636,93.5994219002518,1,0
370,-533.066116317489,-612.761414349876,-242.927180379278,-6.47950298132675,11.5566527705829,153.971710205078,130.937057495117,159.811004638672,220,167,3412.52456398536,8122.4451684285,37.5061132827443,90.3433645169666,1,0
371,-464.579652256318,-512.192139946656,-272.270959468935,-9.24510931550522,8.75787384456159,154.751113891602,131.86100769043,159.948593139648,220,167,3437.87994650478,8355.05822930414,37.9881533597639,92.5287275698678,1,0
372,-988.537955183529,-574.143648415912,-296.88562462297,-14.8248926231991,24.3702137327591,155.358062744141,132.975372314453,160.104431152344,220,167,3734.66218926039,7423.64904386539,39.0989650604442,90.7511210064817,1,0
373,-1293.91056358033,-577.337801105657,-326.491616502526,-24.8053803126947,33.7891018317622,156.162582397461,134.272155761719,160.463043212891,220,167,3229.52124456153,7655.62395696972,39.5776619973205,92.8551634565963,1,0
374,-593.26329325286,173.68394141354,-165.101476711188,-3.55239117516664,-54.2449707977657,157.02262878418,135.544418334961,160.924453735352,220,167,3908.43369382712,7454.11145933395,39.4405959375762,99.9026556566329,1,0
375,2267.46522720391,1275.55106210143,191.884374192496,22.5594157193662,-188.468555072951,156.831283569336,136.124160766602,161.126083374023,220,167,0,7716.36040296708,-13.5738655352041,94.563202732975,0,0
376,2203.77939665099,1182.226692887,286.906175623961,30.9916709786124,-182.342766773348,154.997253417969,135.316772460938,160.20817565918,220,167,0,7802.06479372552,-14.4362173400984,94.7980187345808,0,0
377,2516.86316934577,1340.71869283486,465.993001322508,28.7463237315383,-201.850972903096,153.34814453125,134.289916992188,159.360305786133,220,167,0,8107.2149952401,-14.3148534316038,92.7354224734177,0,0
378,3670.737074034,1607.10027015919,707.094219491408,40.2563970515299,-232.343160206161,151.540679931641,132.329925537109,158.353927612305,220,167,0,8283.35380653887,-24.3022387655936,96.3992644863929,0,0
379,3995.50444537463,1630.46193672118,877.439540544822,40.1662776253031,-233.728319858082,149.31721496582,129.356857299805,156.99560546875,220,167,0,8368.9912785226,-19.3713852632622,90.2510681153724,0,0
380,-113.120180797292,848.789344763456,565.226894630106,5.58575216532839,-211.010676599249,147.597549438477,126.298294067383,156.840759277344,220,167,0,13311.3841039166,-19.1558257400617,128.379176932529,0,1
381,-632.641307553997,457.602608653822,272.032479823559,18.6610311239489,-190.369923710246,146.294372558594,124.049186706543,156.879348754883,220,167,0,13227.8688876977,-13.3528375869626,129.381553719857,0,1
382,-1389.5317206617,-479.613199249361,-43.3823867942038,13.6372571910054,-139.740606573466,145.60807800293,123.008750915527,157.149719238281,220,167,0,12604.4676843557,-5.93595831508296,127.432234347639,0,1
383,-1888.93031134201,-676.235718893198,-201.226984681352,-1.47206113943326,-132.916888510813,146.197174072266,123.12996673584,157.644149780273,220,167,0,12552.0691429771,-10.4196011728517,132.962713687294,0,1
384,-2280.21489845292,-767.807815254838,-258.693509589274,-4.43889117626724,-108.840394751735,147.174896240234,123.927597045898,158.322067260742,220,167,0,13523.3930384493,-5.34927360727598,131.032573112489,0,1
385,-4367.6056391634,-1991.8116766727,-521.59799127126,-112.91668944333,73.0386367642359,148.422698974609,124.983360290527,159.175582885742,220,167,3480.35516118544,12594.1373236196,40.179977075898,138.075228517005,1,1
386,-243.254700353366,-1161.26242527595,-426.344102294296,-6.99206215706367,37.9094175335925,151.115814208984,127.221733093262,160.691864013672,220,167,3557.71195070109,8162.20992223285,40.4002581162083,100.440970128066,1,0
387,-828.899060800851,-1077.69564483197,-467.021131846676,-11.0236133754039,51.5768916223192,152.697708129883,128.912811279297,160.820266723633,220,167,3341.26813590967,8026.2254268245,39.3493484998808,98.732186179532,1,0
388,-1229.28189177133,-1017.26322527219,-583.840927959014,-23.8274875401116,49.1777669751909,154.224548339844,130.826446533203,161.13200378418,220,167,3432.21197917226,7486.15301301669,40.5932130341691,91.2780714543436,1,0
389,-1254.34644533359,-834.969233632215,-387.442935563545,-9.77891928313504,22.7186001749733,155.703979492188,133.05158996582,161.604736328125,220,167,3214.4612514695,7400.2491623776,35.4985522520087,95.5026391159935,1,0
390,-442.289577010932,-131.816942323409,-50.5710306400941,10.1654233161367,-51.1276937890347,156.740692138672,134.615158081055,162.006851196289,220,167,3759.80286204185,7781.50897202673,40.9465557879971,96.9795130660087,1,0
391,-911.7695469791,-491.027586638656,-201.630348211802,-5.89997210454945,6.18377743806091,156.882278442383,134.75325012207,162.222885131836,220,167,3736.04417865356,7473.33862306171,43.8293816064474,90.5945492102398,1,0
392,-1410.68576728168,-821.033331954798,-393.074870460126,-17.905175121155,50.8498945818234,157.590698242188,135.560577392578,162.556716918945,220,167,3529.18781312605,7951.12505637847,42.4265081639437,96.1790656941432,1,0
393,-1364.41581516757,-728.52718206009,-406.89086301708,-19.9201308302987,33.7647971790365,158.748947143555,137.107467651367,163.118301391602,220,167,3415.21955137189,7496.23791813588,39.7045069804268,93.6447007484526,1,0
394,-1626.16010405757,-828.493729903433,-452.811878947764,-34.2958100378921,49.5253040043862,159.844833374023,138.777297973633,163.685043334961,220,167,3324.94036996963,7196.91264169947,42.5317481582532,97.9171470287791,1,0
395,-1631.84579237657,-688.998234067385,-460.172839033509,-26.5203232487596,35.9882097201493,161.017822265625,140.545471191406,164.329025268555,220,167,3382.86622987647,7012.44261749263,40.2644710433365,100.653596055455,1,0
396,-1950.34218434815,-661.002240090589,-410.597968897968,-30.9776486656522,44.7159605749454,162.012634277344,142.356674194336,164.930328369141,220,167,3198.4571949424,7280.59194059207,46.7398455943647,92.2362612124432,1,0
397,-1617.76255684044,-615.738820002369,-361.472229090889,-36.9854102261414,44.3922475101151,163.025650024414,144.06884765625,165.61897277832,220,167,3229.1887694548,7713.69101195157,41.1473172331147,90.5776702734543,1,0
398,-1324.04019461945,-254.669111396482,-226.96695234243,-12.5693129037546,6.0581522730014,163.895111083984,145.498443603516,166.285995483398,220,167,3576.70857183555,8089.33931698689,43.5210087805468,93.0371271544473,1,0
399,1504.68725954036,1096.11868180077,22.3625045005579,18.6361232470502,-168.626065206958,164.18083190918,146.396774291992,166.759552001953,220,167,0,6866.60795595752,-4.61290733726902,94.5818996639408,0,0
400,1951.4278177497,1201.08292824315,327.839835055363,20.8701881106837,-182.692811627192,162.589828491211,146.195648193359,166.17138671875,220,167,0,8090.38432176386,-5.340977735273,94.3615028571404,0,0
401,2961.47270611211,1529.65088236179,619.529771681262,43.8458223372685,-199.174530963243,160.883728027344,144.826171875,165.405288696289,220,167,0,7764.94473673851,-9.72794000126538,98.294797153367,0,0
402,3901.50014517268,1682.82426201198,881.546837984877,50.4605244422445,-226.540859491478,158.812850952148,142.214080810547,164.307434082031,220,167,0,8518.19545240414,-17.9480365773562,96.8813612029887,0,0
403,3981.72591194268,1663.87860793155,902.688897564788,44.6444644882292,-226.420908150999,156.353088378906,138.639297485352,162.849655151367,220,167,0,8212.0365238574,-16.2209134373951,96.9906063157631,0,0
404,3483.02448567926,1357.35988623974,631.376370827848,35.1237193452443,-203.347489926641,153.970596313477,135.007690429688,161.35871887207,220,167,0,8226.18916354003,-16.8015012678246,90.6699786663872,0,0
405,2734.74372324219,1026.30049025034,334.141369814331,37.6566882267629,-194.688995739104,152.010940551758,132.499145507812,160.026870727539,220,167,0,7468.52295552943,-15.4618482043073,92.6663244102609,0,0
406,1763.3081286251,385.105541484422,-30.1489983246443,22.9038660262134,-148.936992178159,150.552856445312,131.244522094727,158.967849731445,220,167,0,8393.62401480574,-5.84369328313129,89.7114668504765,0,0
407,1040.96501604553,-282.540335214976,-234.768329750835,12.4819598031386,-114.821127012119,150.02409362793,131.324768066406,158.277359008789,220,167,0,7912.95131644216,-4.30180612513701,89.9639388666655,0,0
408,471.22632129827,-388.326967847738,-160.820124906894,17.3790637436417,-97.7980858454295,150.428787231445,132.15869140625,157.895584106445,220,167,0,7828.77634808483,-3.51606299846688,91.6129903911555,0,0
409,-1233.1859710776,-1010.46790299325,-271.463805210539,-20.3122638752427,47.5471487609744,150.892639160156,133.115814208984,157.732727050781,220,167,3589.69699836745,7726.24260768236,40.489565167062,95.4854179079771,1,0
410,-360.54970997183,-526.645730175261,-35.9470762856509,-7.62947977027025,-8.36404058919338,152.309020996094,134.203872680664,158.201721191406,220,167,3762.34167585127,7632.61412519153,39.6981810686552,84.5639275891983,1,0
411,428.582035636557,282.579892040789,252.045098053412,-4.815630296362,-72.5350869582074,153.011276245117,134.394409179688,158.358322143555,220,167,3517.20708540082,8501.90061031317,34.3866454466414,90.6190086415656,1,0
412,1232.24543657535,566.108956420683,272.678531115143,1.89181356975907,-102.289847009926,152.606140136719,133.405914306641,158.179290771484,220,167,3712.28416124812,7794.13332223121,36.4881350862674,95.0780068081567,1,0
